Pleknaam	Historical Name	(GvH) Opmerking	(GvH) Wisselvorme	(GvH) Land	Province	(GvH) Kategorie	Description	latitude	longitude
Platrug				RSA	Western Cape	Nedersetting	Ridge	-34.1472222222222	21.5413888888889
Platrug				RSA	Western Cape	Nedersetting	Kop	-34.3386111111111	21.6083333333333
Platrug				RSA	Western Cape	Nedersetting	Ridge	-34.2680555555556	21.8283333333333
Plumstead				RSA	Western Cape	Voorstad	Urban Area	-34.02	18.4772222222222
Poding-tse-Rolo				RSA	Free State	Gebied-Dorp	Urban Area	-30.2611111111111	25.2813888888889
Pofadder				RSA	Northern Cape	Dorp	Town	-29.1283333333333	19.3958333333333
Point				RSA	KwaZulu-Natal	Voorstad	Town	-29.8666666666667	31.0422222222222
Politsi				RSA	Limpopo	Dorp	Station	-23.765	30.1022222222222
Politsi				RSA	Limpopo	Dorp	Town	-23.7666666666667	30.1052777777778
Polokwane				RSA		Stad	Urban Area	-23.9058333333333	29.4613888888889
Polokwane				RSA		Stad	Station	-23.8955555555556	29.4455555555556
Polokwane	Pietersburg			RSA		Stad	Town	-23.895556	29.44556
Polokwane				RSA		Stad	Post Office	-23.15	29.75
Pomeroy				RSA	KwaZulu-Natal	Dorp	Town	-28.5522222222222	30.425
Pongola				RSA	KwaZulu-Natal	Dorp	Town	-27.3777777777778	31.6186111111111
Port Alfred				RSA	Eastern Cape	Dorp	Station	-33.5897222222222	26.8891666666667
Port Alfred				RSA	Eastern Cape	Dorp	Urban Area	-33.5916666666667	26.8877777777778
Port Beaufort				RSA	Western Cape	Dorp	Urban Area	-34.3958333333333	20.8238888888889
Port Durnford				RSA	KwaZulu-Natal	Baai	Station	-28.9127777777778	31.83
Port Edward				RSA	KwaZulu-Natal	Dorp	Urban Area	-31.0533333333333	30.2244444444444
Port Elizabeth		Gaan dalk verander na Gqberha		RSA	Eastern Cape	Stad	Urban Area	-33.955	25.5
Port Elizabeth		Gaan dalk verander na Gqberha		RSA	Eastern Cape	Stad	Station	-33.9602777777778	25.6241666666667
Port Grosvenor				RSA	Eastern Cape	Baai	Town	-31.375	29.9075
Port Nolloth				RSA	Northern Cape	Dorp	Town	-29.2488888888889	16.8708333333333
Port Owen				RSA	Western Cape	Gebied-Dorp	Town	-32.785	18.1538888888889
Port Shepstone				RSA	KwaZulu-Natal	Dorp	Urban Area	-30.7427777777778	30.4505555555556
Port Shepstone				RSA	KwaZulu-Natal	Dorp	Station	-30.7433333333333	30.4575
Port St. Johns				RSA	Eastern Cape	Dorp	Town	-31.6238888888889	29.5452777777778
Porterville				RSA	Western Cape	Dorp	Urban Area	-33.0166666666667	18.9863888888889
Porterville				RSA	Western Cape	Dorp	Station	-33.0119444444444	19.0013888888889
Portobello				RSA	KwaZulu-Natal	Dorp	Urban Area	-31.0022222222222	30.2613888888889
Posaito				RSA	Limpopo	Dorp	Settlement	-22.91684	30.083353
Postmasburg				RSA	Northern Cape	Dorp	Town	-28.3266666666667	23.0688888888889
Potchefstroom				RSA	North West	Stad	Urban Area	-26.7077777777778	27.0958333333333
Potchefstroom				RSA	North West	Stad	Station	-26.7116666666667	27.085
Potgietersrus		Nou Mokopane		RSA	Limpopo	Dorp	Urban Area	-24.1827777777778	29.0094444444444
Potgietersrus		Nou Mokopane		RSA	Limpopo	Dorp	Station	-24.1927777777778	29.0186111111111
Potsdam				RSA	Eastern Cape	Dorp	Town	-32.9697222222222	27.6502777777778
Power Park				RSA	Gauteng	Voorstad	Town	-26.2644444444444	27.9255555555556
Prestbury				RSA	KwaZulu-Natal	Voorstad	Town	-29.6158333333333	30.3341666666667
Pretoria				RSA	Gauteng	Stad	Urban Area	-25.725	28.1847222222222
Pretoria				RSA	Gauteng	Stad	Station	-25.7213888888889	28.2527777777778
Pretoria				RSA	Eastern Cape	Stad	Group of huts	-30.7830555555556	28.5927777777778
Pretoria-Noord				RSA	Gauteng	Voorstad	Station	-25.6711111111111	28.1825
Pretoria-Noord				RSA	Gauteng	Voorstad	Town	-25.6730555555556	28.1733333333333
Pretoriuspark				RSA	Gauteng	Voorstad	Town	-25.8102777777778	28.3038888888889
Prieska				RSA	Northern Cape	Dorp	Station	-29.6797222222222	22.7483333333333
Prieska				RSA	Northern Cape	Dorp	Urban Area	-29.6711111111111	22.7355555555556
Proklamasieheuwel				RSA	Gauteng	Voorstad	Town	-25.7536111111111	28.1383333333333
Protem				RSA	Gauteng	Dorp	Town	-25.7002777777778	28.5669444444444
Protem				RSA	Western Cape	Dorp	Area	-34.2672222222222	20.0755555555556
Protem				RSA	Western Cape	Dorp	Station	-34.2663888888889	20.0825
Pudumong				RSA	North West	Dorp	Non Perennial	-27.4013888888889	24.7188888888889
Pudumong				RSA	North West	Dorp	Group of huts	-27.3938888888889	24.7236111111111
Putsonderwater				RSA	Northern Cape	Dorp	Area	-28.9497222222222	17.0680555555556
Putsonderwater				RSA	Northern Cape	Dorp	Station	-29.2313888888889	21.8711111111111
Qabakeni				RSA	Eastern Cape	Nedersetting	Group of huts	-31.95	28.8286111111111
Qamata				RSA	Eastern Cape	Dorp	Mouth	-31.9722222222222	27.3844444444444
Qamata				RSA	Eastern Cape	Dorp	Group of huts	-31.9772222222222	27.44
Qamata				RSA	Eastern Cape	Dorp	Station	-31.9780555555556	27.4327777777778
Qamata				RSA	Eastern Cape	Dorp	Group of huts	-32.0230555555556	28.7261111111111
Qamata				RSA	Eastern Cape	Dorp	Mouth	-32.0394444444444	28.72
Qanguleni				RSA	Eastern Cape	Nedersetting	Group of huts	-31.8966666666667	28.1491666666667
Qawukeni				RSA	Eastern Cape	Nedersetting	Group of huts	-31.9077777777778	28.7886111111111
Qawukeni				RSA	Eastern Cape	Nedersetting	Mouth	-32.7605555555556	27.0491666666667
Qawukeni				RSA	Eastern Cape	Nedersetting	Group of huts	-32.3558333333333	28.6494444444444
Qawukeni				RSA	Eastern Cape	Nedersetting	Group of huts	-33.0272222222222	27.2541666666667
Qebe				RSA	Eastern Cape	Plek	Bush Area	-31.5491666666667	27.9897222222222
Qebe				RSA	Eastern Cape	Plek	Non Perennial	-31.5486111111111	28.0063888888889
Qebe				RSA	Eastern Cape	Plek	Other	-31.5655555555556	28.0225
Qelane				RSA	Eastern Cape	Nedersetting	Group of huts	-31.5175	28.7497222222222
Qelane				RSA	Eastern Cape	Nedersetting	Group of huts	-31.5205555555556	28.7525
Qhumanco	Qumanco			RSA	Eastern Cape	Dorp	River (not specified)	-31.75	28
Qhumanco				RSA	Eastern Cape	Dorp	Village	-31.7833	27.8167
Qolombana				RSA	Eastern Cape	Nedersetting	Perennial	-31.4583333333333	28.7688888888889
Qolweni				RSA	KwaZulu-Natal	Nedersetting	Group of huts	-28.7272222222222	29.0616666666667
Qolweni				RSA	Eastern Cape	Nedersetting	Group of huts	-31.6202777777778	27.7633333333333
Qolweni				RSA	Eastern Cape	Nedersetting	Group of huts	-32.19	27.8166666666667
Qolweni				RSA	Eastern Cape	Nedersetting	Group of huts	-32.7913888888889	27.9655555555556
Qolweni				RSA	Eastern Cape	Nedersetting	Group of huts	-32.1633333333333	28.0405555555556
Qudeni				RSA	KwaZulu-Natal	Nedersetting	Kop	-28.6719444444444	30.7286111111111
Qudeni				RSA	KwaZulu-Natal	Nedersetting	Town	-28.6077777777778	30.8647222222222
Queenstown				RSA	Eastern Cape	Dorp	Station	-31.8927777777778	26.8791666666667
Queenstown				RSA	Eastern Cape	Dorp	Urban Area	-31.8916666666667	26.8819444444444
Queenswood				RSA	Gauteng	Voorstad	Town	-25.7263888888889	28.2472222222222
Quigney				RSA	Eastern Cape	Voorstad	Urban Area	-33.0161111111111	27.9152777777778
Qunu				RSA	Eastern Cape	Dorp	Station	-31.7602777777778	28.6330555555556
Qunu				RSA	Eastern Cape	Dorp	Group of huts	-31.7644444444444	28.6288888888889
Qunu				RSA	Eastern Cape	Dorp	Mouth	-31.8444444444444	28.555
Qunu				RSA	Eastern Cape	Dorp	Group of huts	-31.7888888888889	28.5261111111111
Qwaninga				RSA	Eastern Cape	Gebied-Dorp	Mouth	-32.4311111111111	28.6069444444444
Qwili				RSA	Eastern Cape	Nedersetting	Group of huts	-31.8819444444444	27.7322222222222
Radikhudu				RSA	North West	Dorp	Town	-25.3336111111111	25.7641666666667
Ramatlabama				RSA	North West	Dorp	Non Perennial	-25.6180555555556	25.6583333333333
Ramatlabama				RSA	North West	Dorp	Station	-25.6494444444444	25.575
Ramsgate				RSA	KwaZulu-Natal	Baai	Town	-30.8955555555556	30.3430555555556
Randburg				RSA	Gauteng	Dorp	Urban Area	-26.0961111111111	27.975
Randfontein				RSA	Gauteng	Dorp	Station	-26.1813888888889	27.6980555555556
Randfontein				RSA	Gauteng	Dorp	Urban Area	-26.1736111111111	27.6941666666667
Ratanda				RSA	Gauteng	Gebied-Dorp	Town	-26.5527777777778	28.3277777777778
Ratsagae				RSA	North West	Dorp	Station	-26.3519444444444	26.7416666666667
Ratsagae				RSA	North West	Dorp	Township	-25.75	26.9833333
Rawsonville				RSA	Western Cape	Dorp	Urban Area	-33.6827777777778	19.3130555555556
Rayton				RSA	Gauteng	Dorp	Station	-25.7422222222222	28.5316666666667
Rayton				RSA	Gauteng	Dorp	Town	-25.7402777777778	28.5327777777778
Rayton				RSA	Free State	Dorp	Area	-29.0661111111111	26.1877777777778
Reagile				RSA	North West	Dorp	Group of huts	-25.2925	25.9894444444444
Reagile				RSA	North West	Dorp	Town	-25.8472222222222	26.8916666666667
Reagile				RSA	North West	Dorp	Village Settlement	-25.2833333	25.9833333
Red Hill				RSA	KwaZulu-Natal	Voorstad	Kop	-29.2105555555556	31.4961111111111
Red Hill				RSA	KwaZulu-Natal	Voorstad	Town	-29.775	31.0308333333333
Red Hill				RSA	KwaZulu-Natal	Voorstad	Station	-29.7780555555556	31.0238888888889
Red Hill				RSA	Eastern Cape	Voorstad	Kop	-32.8236111111111	26.9141666666667
Red Hill				RSA	Eastern Cape	Voorstad	Kop	-32.9122222222222	27.7425
Red Hill				RSA	Eastern Cape	Voorstad	Kop	-33.49	27.0808333333333
Red Hill				RSA	Western Cape	Voorstad	Kop	-34.1916666666667	18.4236111111111
Red Hill				RSA	KwaZulu-Natal	Voorstad	Kop	-28.7063888888889	29.7611111111111
Red Hill				RSA	KwaZulu-Natal	Voorstad	Kop	-28.5647222222222	29.7544444444444
Red Hill				RSA	KwaZulu-Natal	Voorstad	Kop	-29.2466666666667	29.5375
Redan				RSA	Gauteng	Nedersetting	Station	-26.6247222222222	27.9691666666667
Redan				RSA	Gauteng	Nedersetting	Town	-26.62	27.9661111111111
Reddersburg				RSA	Free State	Dorp	Town	-29.6522222222222	26.1733333333333
Redelinghuys				RSA	Western Cape	Dorp	Urban Area	-32.4788888888889	18.5380555555556
Refilwe				RSA	Gauteng	Gebied-Dorp	Town	-25.6388888888889	28.5294444444444
Refitlhile				RSA	North West	Gebied-Dorp	Post Office	-24.986597	27.186925
Regent's Park				RSA	Gauteng	Voorstad	Town	-26.2383333333333	28.0697222222222
Reitz				RSA	Free State	Dorp	Station	-27.7966666666667	28.4411111111111
Reitz				RSA	Free State	Dorp	Urban Area	-27.8005555555556	28.4275
Reivilo				RSA	North West	Dorp	Urban Area	-27.5608333333333	24.1919444444444
Renishaw				RSA	KwaZulu-Natal	Nedersetting	Town	-30.2813888888889	30.7361111111111
Renishaw				RSA	KwaZulu-Natal	Nedersetting	Station	-30.2719444444444	30.7605555555556
Reservoir Hills				RSA	KwaZulu-Natal	Voorstad	Town	-29.8019444444444	30.9455555555556
Rethabiseng				RSA	Gauteng	Dorp	Town	-25.7197222222222	28.7169444444444
Retreat				RSA	Western Cape	Voorstad	Area	-33.0191666666667	20.9666666666667
Retreat				RSA	Western Cape	Voorstad	Urban Area	-34.0541666666667	18.4763888888889
Rhodes				RSA	Eastern Cape	Dorp	Town	-30.795	27.9652777777778
Richmond				RSA	Northern Cape	Voorstad	Town	-31.4130555555556	23.9436111111111
Richmond				RSA	Free State	Voorstad	Town	-26.6933333333333	27.9375
Richmond				RSA	Gauteng	Voorstad	Town	-26.1816666666667	28.0161111111111
Richmond				RSA	KwaZulu-Natal	Voorstad	Town	-29.8733333333333	30.2733333333333
Richmond				RSA	KwaZulu-Natal	Voorstad	Station	-29.8666666666667	30.2713888888889
Richwood				RSA	Western Cape	Gebied-Dorp	Urban Area	-33.8330555555556	18.5436111111111
Ridgeway				RSA	Gauteng	Voorstad	Town	-26.2644444444444	28.0027777777778
Riebeek-Kasteel				RSA	Western Cape	Dorp	Urban Area	-33.3816666666667	18.9013888888889
Riebeek-Kasteel				RSA	Western Cape	Dorp	Station	-33.3836111111111	18.9177777777778
Riebeek-Oos				RSA	Eastern Cape	Dorp	Town	-33.1972222222222	26.1461111111111
Riebeek-Wes				RSA	Western Cape	Dorp	Urban Area	-33.3519444444444	18.8675
Riebeek-Wes				RSA	Western Cape	Dorp	Station	-33.3422222222222	18.8777777777778
Riemvasmaak				RSA	Northern Cape	Dorp	Area	-28.3833333333333	20.0833333333333
Riemvasmaak				RSA	Northern Cape	Dorp	Settlement	-28.4472222222222	20.3125
Rietbron				RSA	Eastern Cape	Dorp	Urban Area	-32.9	23.1516666666667
Rietfontein				RSA	Gauteng	Sendingplek;Voorstad	Town	-25.7075	28.2241666666667
Rietfontein				RSA	Northern Cape	Sendingplek;Voorstad	Town	-26.7425	20.0288888888889
Rietfontein				RSA	Gauteng	Sendingplek;Voorstad	Area	-26.4433333333333	27.8236111111111
Rietfontein				RSA	Free State	Sendingplek;Voorstad	Town	-29.4263888888889	26.9386111111111
Rietfontein				RSA	Eastern Cape	Sendingplek;Voorstad	Group of huts	-30.6141666666667	27.5244444444444
Rietfontein				RSA	Eastern Cape	Sendingplek;Voorstad	Group of huts	-30.5747222222222	27.5408333333333
Rietfontein				RSA	Western Cape	Sendingplek;Voorstad	Non Perennial	-33.7977777777778	20.2377777777778
Rietvale				RSA	Northern Cape	Dorp	Town	-29.0383333333333	24.5841666666667
Risidale				RSA	Gauteng	Voorstad	Town	-26.1375	27.9797222222222
Riverlea				RSA	Gauteng	Voorstad	Town	-26.205	27.9616666666667
Riverlea				RSA	Gauteng	Voorstad	Station	-26.2169444444444	27.98
Riversdale				RSA	Gauteng	Dorp	Town	-26.5852777777778	28.0277777777778
Riversdale				RSA	Western Cape	Dorp	Urban Area	-34.0969444444444	21.2622222222222
Riversdale				RSA	Western Cape	Dorp	Station	-34.095	21.2594444444444
Riverside				RSA	Gauteng	Gebied-Dorp	Area	-26.7580555555556	27.7636111111111
Riverside				RSA	KwaZulu-Natal	Gebied-Dorp		-27.7477777777778	29.9758333333333
Riverside				RSA	Free State	Gebied-Dorp	Area	-29.0905555555556	26.3425
Riverside				RSA	KwaZulu-Natal	Gebied-Dorp	Town	-29.8033333333333	31.0166666666667
Riverside				RSA	KwaZulu-Natal	Gebied-Dorp	Station	-30.0813888888889	29.7036111111111
Riverside				RSA	KwaZulu-Natal	Gebied-Dorp	Town	-30.0811111111111	29.7038888888889
Riverside Township				RSA	Gauteng	Dorp	Residential Township	-25.9	27.8833
Riverside Township				RSA	Gauteng	Dorp	Town	-25.900742	27.883
Riverton				RSA	Northern Cape	Dorp	Station	-28.4977777777778	24.7811111111111
Riverton				RSA	Northern Cape	Dorp	Town	-28.5183333333333	24.6969444444444
Riviera				RSA	Gauteng	Voorstad	Town	-25.7297222222222	28.2127777777778
Riviera				RSA	Gauteng	Voorstad	Town	-26.1605555555556	28.0508333333333
Riviera				RSA	Northern Cape	Voorstad	Urban Area	-28.7388888888889	24.7286111111111
Riviersonderend				RSA	Western Cape	Dorp	Single Perennial	-34.0683333333333	19.3863888888889
Riviersonderend				RSA	Western Cape	Dorp	Double Perennial	-34.0986111111111	19.6627777777778
Riviersonderend				RSA	Western Cape	Dorp	Perennial	-34.1283333333333	19.9283333333333
Riviersonderend				RSA	Western Cape	Dorp	Urban Area	-34.1502777777778	19.9144444444444
Riviersonderend				RSA	Western Cape	Dorp	Mouth	-34.0711111111111	20.2855555555556
Robertsham				RSA	Gauteng	Voorstad	Town	-26.2427777777778	28.0163888888889
Robertson				RSA	Western Cape	Dorp	Station	-33.8069444444444	19.8766666666667
Robertson				RSA	Western Cape	Dorp	Urban Area	-33.8022222222222	19.8836111111111
Robin Park				RSA	Gauteng	Voorstad	Town	-26.1513888888889	27.7161111111111
Robindale				RSA	Gauteng	Voorstad	Town	-26.115	27.9944444444444
Rodana				RSA	Eastern Cape	Gebied-Dorp	Non Perennial	-31.9269444444444	27.2297222222222
Rodana				RSA	Eastern Cape	Gebied-Dorp	Area	-31.9247222222222	27.2155555555556
Roedtan				RSA	Limpopo	Dorp	Station	-24.5988888888889	29.0772222222222
Roedtan				RSA	Limpopo	Dorp	Town	-24.5972222222222	29.0813888888889
Ronaldsey				RSA	Mpumalanga	Gebied-Stedelik	Group of huts	-24.92	31.3027777777778
Rondebosch				RSA	Western Cape	Voorstad	Urban Area	-33.9680555555556	18.4877777777778
Rondebosch				RSA	Western Cape	Voorstad	Station	-33.9611111111111	18.4730555555556
Roodepoort				RSA	Gauteng	Stad	Urban Area	-26.1563888888889	27.8858333333333
Roodepoort				RSA	Gauteng	Stad	Station	-26.1588888888889	27.8705555555556
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.5952777777778	25.3538888888889
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.24	26.0841666666667
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.0944444444444	26.0597222222222
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.2669444444444	26.1994444444444
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.4530555555556	26.085
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.3769444444444	19.6352777777778
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.5516666666667	19.3147222222222
Rooiberg				RSA	Western Cape	Dorp	Mountain	-33.6736111111111	19.9702777777778
Rooiberg				RSA	Western Cape	Dorp	Mountain	-33.8033333333333	19.7266666666667
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.8916666666667	19.975
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.7944444444444	19.7530555555556
Rooiberg				RSA	Western Cape	Dorp	Mountain	-33.0111111111111	20.2088888888889
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.3080555555556	20.8905555555556
Rooiberg				RSA	Western Cape	Dorp	Mountain	-33.6441666666667	21.4983333333333
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.6683333333333	21.9975
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.4308333333333	22.2741666666667
Rooiberg				RSA	Western Cape	Dorp	Mountain	-33.4258333333333	22.3263888888889
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.1494444444444	22.7002777777778
Rooiberg				RSA	Western Cape	Dorp	Kop	-33.6777777777778	22.0197222222222
Rooiberg				RSA	Western Cape	Dorp	Mountain	-33.67	22.2669444444444
Rooiberg				RSA	Western Cape	Dorp	Mountain	-33.8291666666667	22.2336111111111
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-33.2816666666667	24.075
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.2305555555556	20.745
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.1302777777778	20.7852777777778
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.4680555555556	20.7969444444444
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.2580555555556	20.8319444444444
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.3641666666667	20.9572222222222
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.6541666666667	20.3119444444444
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.8516666666667	20.5027777777778
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.1330555555556	21.2769444444444
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.3747222222222	21.4205555555556
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.2455555555556	21.54
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.5466666666667	21.1780555555556
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.7905555555556	21.0502777777778
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.1069444444444	22.0980555555556
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.2205555555556	22.6430555555556
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.1105555555556	22.7783333333333
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.1816666666667	23.1952777777778
Rooiberg				RSA	Western Cape	Dorp	Kop	-32.1833333333333	23.7833333333333
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.2577777777778	24.1066666666667
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.2219444444444	25.2966666666667
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.1222222222222	25.9538888888889
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.1288888888889	25.7975
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.1055555555556	25.9927777777778
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.4863888888889	25.6416666666667
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-32.4755555555556	25.9811111111111
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-31.5866666666667	24.2888888888889
Rooiberg				RSA	Western Cape	Dorp	Mountain	-31.8916666666667	24.0997222222222
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.9	24.4255555555556
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.5911111111111	24.8175
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.9258333333333	25.6505555555556
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.8519444444444	25.5755555555556
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.9355555555556	25.5188888888889
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.0811111111111	26.3241666666667
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.3825	26.2236111111111
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.2966666666667	26.3919444444444
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.1763888888889	26.6077777777778
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.1197222222222	26.8975
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.3680555555556	26.8094444444444
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.6555555555556	26.3447222222222
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.5305555555556	26.9519444444444
Rooiberg				RSA	Eastern Cape	Dorp	Mountain	-31.2119444444444	27.2452777777778
Rooiberg				RSA	Western Cape	Dorp	Kop	-32.0905555555556	18.3402777777778
Rooiberg				RSA	Western Cape	Dorp	Kop	-32.4294444444444	18.4897222222222
Rooiberg				RSA	Western Cape	Dorp	Kop	-32.3508333333333	18.3930555555556
Rooiberg				RSA	Western Cape	Dorp	Kop	-32.1394444444444	18.6125
Rooiberg				RSA	Western Cape	Dorp	Kop	-32.2452777777778	18.5002777777778
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.6561111111111	18.5397222222222
Rooiberg				RSA	Western Cape	Dorp	Mountain	-32.3408333333333	19.0094444444444
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-32.4111111111111	19.6486111111111
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-31.005	20.7877777777778
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-31.975	20.0033333333333
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-31.9758333333333	20.305
Rooiberg				RSA	Northern Cape	Dorp	Mountain	-31.9952777777778	20.5327777777778
